series,prefecture,name,address
prichan,東京都,ＣＬＵＢＳＥＧＡ自由ヶ丘,東京都目黒区自由ヶ丘２－１０－９
prichan,東京都,ＣＬＵＢＳＥＧＡ新宿西口,東京都新宿区西新宿１－１２－５
prichan,東京都,Ｈｅｙ,東京都千代田区　外神田１－１０－５
prichan,東京都,ＪＯＹＦＵＬ－２瑞穂,東京都西多摩郡瑞穂町殿ケ谷４４２ＪＯＹＦＵＬ－２玩具売場
prichan,東京都,ＭＥＧＡドン・キホーテ立川,東京都立川市曙町２－１８－１８
prichan,東京都,ＮＩＣＯＰＡ＆ｎｉｃｏｇｒｏｕｎｄ丸井錦糸町,東京都墨田区江東橋３－９－１０　丸井錦糸町店４Ｆ
prichan,東京都,ＮＩＣＯＰＡ＆ｎｉｃｏｇｒｏｕｎｄ高尾,東京都八王子市東浅川町５５０－１イーアス高尾２Ｆ
prichan,東京都,ＮＩＣＯＰＡ＆ｎｉｃｏｇｒｏｕｎｄ調布,東京都調布市菊野台１－３３－３クロスガーデン調布２階
prichan,東京都,ＰＡＬＯ成増,東京都板橋区成増２－２１－２ダイエー成増店４Ｆ
prichan,東京都,ＰＡＬＯ聖蹟桜ヶ丘,東京都多摩市関戸４－７２聖蹟桜ヶ丘オーパ店６Ｆ
prichan,東京都,ＴＨＥ３ＲＤＰＬＡＮＥＴ多摩センター,東京都多摩市落合１－４１－１マグレブビルＷＥＳＴ１Ｆ・２Ｆ
prichan,東京都,アソビニムチュウミスターマックス町田多摩境,東京都町田市小山が丘６－１－１０ミスターマックス町田多摩境ショッピングセンター内
prichan,東京都,アドアーズ中野,東京都中野区中野５－５２－１５ブロードウェイ１８５
prichan,東京都,アドアーズ南砂町ＳＵＮＡＭＯ,東京都江東区新砂３－４－３１南砂町ショッピングセンターＳＵＮＡＭＯ４階
prichan,東京都,アピナ荻窪,東京都杉並区上荻１－１３－１０ハクサンビル
prichan,東京都,アミュージアムＯＳＣ店,東京都練馬区東大泉２－３４－１　オズ・スタジオ・シティ２Ｆ
prichan,東京都,アミュージアム昭島店,東京都昭島市田中町５７３－１－２
