key,prefecture,name,address
osaka_57,大阪府,ライフ巽,大阪府大阪市生野区巽中１－２２－２　玩具売場
osaka_58,大阪府,イオン大阪DC,大阪府大阪市西区千代崎３－１３－１玩具売場
osaka_59,大阪府,モーリーファンタジー大阪ドームシティ,大阪府大阪市西区千代崎３丁目１３番１イオン３Ｆ
osaka_60,大阪府,楽市楽座イオンモール大阪ドーム,大阪府大阪市西区千代崎３丁目１３番１イオンモール大阪ドームシティ店４階
osaka_61,大阪府,ライフ南津守,大阪府大阪市西成区南津守６－１－７５　玩具売場
osaka_62,大阪府,ライフ歌島,大阪府大阪市西淀川区歌島２－６－１３
osaka_63,大阪府,イズミヤ福町,大阪府大阪市西淀川区福町３－２
osaka_64,大阪府,エディオンなんば,大阪府大阪市中央区なんば３－２
osaka_65,大阪府,ビックカメラなんば,大阪府大阪市中央区千日前２丁目１０－１　トイズコーナー
osaka_66,大阪府,タイトーステーション難波,大阪府大阪市中央区難波千日前１５－１２
osaka_67,大阪府,モーリーファンタジー鶴見緑地,大阪府大阪市鶴見区鶴見４丁目１７－１イオン３Ｆ
osaka_68,大阪府,仔熊近鉄百貨店上本町,大阪府大阪市天王寺区上本町6-1-55　近鉄百貨店上本町店７Ｆ
osaka_69,大阪府,モーリーファンタジー京橋,大阪府大阪市都島区片町２－３－５１　　　　　　ダイエー京橋店４Ｆ
osaka_70,大阪府,ＰＡＬＯ京橋,大阪府大阪市都島区片町2-3-51　ダイエー京橋店2・3F
osaka_71,大阪府,ライフ毛馬,大阪府大阪市都島区毛馬町２丁目２－８
osaka_72,大阪府,ＮＩＣＯＰＡベルファ都島店,大阪府大阪市都島区友渕町２－１３－３４
osaka_73,大阪府,ライフ杭全,大阪府大阪市東住吉区杭全５－１１－７　玩具売場
osaka_74,大阪府,モーリーファンタジー野田阪神,大阪府大阪市福島区海老江１－１－２３イオン４Ｆ
osaka_75,大阪府,イオン野田阪神,大阪府大阪市福島区海老江１－１－２３玩具売場
osaka_76,大阪府,モーリーファンタジー喜連瓜破駅前,大阪府大阪市平野区瓜破２－１－１３イオン３Ｆ
osaka_77,大阪府,ジョーシン平野加美,大阪府大阪市平野区加美北５－６－４０
osaka_78,大阪府,モーリーファンタジー長吉,大阪府大阪市平野区長吉長原西１－１－１０
osaka_79,大阪府,キデイランド大阪梅田,大阪府大阪市北区芝田１－１－３阪急三番街
osaka_80,大阪府,ヨドバシカメラマルチメディア梅田,大阪府大阪市北区大深町１－１　玩具売場
osaka_81,大阪府,プリズムストーン  梅田店,大阪府大阪市北区茶屋町１６−７ 梅田ロフト7階
osaka_82,大阪府,タイトーステーション梅三小路,大阪府大阪市北区梅田３丁目２－１３６大阪ステーションシティ
osaka_83,大阪府,ライフ本庄,大阪府大阪市北区本庄東２－３－３５
osaka_84,大阪府,ライフ西宮原,大阪府大阪市淀川区西宮原２－２－２２　玩具売場
osaka_85,大阪府,ヤマダ電機ＬＡＢＩ１なんば,大阪府大阪市浪速区難波中二丁目１１番３５号ＡＶソフトコーナー
osaka_86,大阪府,なんばＡ,大阪府大阪市浪速区日本橋3-8-16
osaka_87,大阪府,タイトーステーション大阪日本橋,大阪府大阪市浪速区日本橋４－９－１４
osaka_88,大阪府,タイトーＦステーション　住道店,大阪府大東市赤井１丁目４番３号
osaka_89,大阪府,モーリーファンタジー池田駅前,大阪府池田市満寿美町２－２
osaka_90,大阪府,ＡＧスクエア東大阪,大阪府東大阪市稲田新町３－９－６４
osaka_91,大阪府,ペリカン若江岩田,大阪府東大阪市瓜生堂１－１０－５２イズミヤ内２Ｆ　玩具売場
osaka_92,大阪府,モーリーファンタジー東大阪,大阪府東大阪市荒本北２丁目３番２２号イオン１Ｆ
osaka_93,大阪府,宝島鴻池,大阪府東大阪市鴻池１－１－７２イオン鴻池店２Ｆ
osaka_94,大阪府,ふぇすたらんど東大阪,大阪府東大阪市西岩田３－２－３山陽マルナカ東大阪店２階
osaka_95,大阪府,セガワールド布施,大阪府東大阪市長堂１－１－１ロンモール布施内
osaka_96,大阪府,トイザらス藤井寺,大阪府藤井寺市岡２－８－４１　ソリヤ２Ｆ
osaka_97,大阪府,ＣＬＵＢＳＥＧＡ藤井寺,大阪府藤井寺市沢田１－２０－８
osaka_98,大阪府,タイトーステーションアリオ八尾,大阪府八尾市光町２－３イトーヨーカドーアリオ八尾３Ｆ
osaka_99,大阪府,イトーヨーカドーアリオ八尾,大阪府八尾市光町２－３玩具売場
osaka_100,大阪府,イズミヤ八尾,大阪府八尾市沼１－１玩具売場
osaka_101,大阪府,ゲオ八尾店,大阪府八尾市東本町４丁目２番５０号
osaka_102,大阪府,ライフ久宝寺駅前,大阪府八尾市龍華町１－４－３
osaka_103,大阪府,モーリーファンタジー金剛東,大阪府富田林市向陽台３－１－１イオン４Ｆ
osaka_104,大阪府,ライフ庄内,大阪府豊中市庄内栄町５－５－１０
osaka_105,大阪府,ヤマダ電機ＬＡＢＩ千里,大阪府豊中市新千里東町１丁目２－２０ＡＶソフトコーナー
osaka_106,大阪府,セガ新三国アルゴ７,大阪府豊中市神州町１－１５
osaka_107,大阪府,ダイエー曽根,大阪府豊中市曽根東町３－３－１玩具売場
osaka_108,大阪府,モーリーファンタジー枚方,大阪府枚方市岡本町７番１－２０３イオン4階
osaka_109,大阪府,ジョーシン東香里,大阪府枚方市高田１－２０－５０
osaka_110,大阪府,セガワールド枚方,大阪府枚方市須山町８３－１　サンシャインプラザ枚方内
osaka_111,大阪府,アル・プラザ枚方,大阪府枚方市津田元町１－４－１　玩具売場
osaka_112,大阪府,セガニトリモール枚方,大阪府枚方市北山1丁目2番1号
osaka_113,大阪府,ライフ箕面,大阪府箕面市稲１－１０－１３－２
osaka_114,大阪府,ライフ門真,大阪府門真市島頭３－４－１　玩具売場
osaka_115,大阪府,イオン古川橋駅前,大阪府門真市末広町４１－２
osaka_116,大阪府,モーリーファンタジー古川橋駅前,大阪府門真市末広町４１－２
osaka_117,大阪府,ペリカン和泉中央,大阪府和泉市いぶき野５丁目１番１１号エコールいずみ店内２Ｆ　玩具売場
osaka_118,大阪府,ジョーシン光明池,大阪府和泉市堂町８２４－３６コムボックス１階
osaka_119,大阪府,モーリーファンタジー和泉府中,大阪府和泉市肥子町２－２－１　イオン４Ｆ
osaka_120,大阪府,イオン和泉府中,大阪府和泉市肥子町２－２－１玩具売場
osaka_121,大阪府,セガワールド和泉,大阪府和泉市肥子町２－４－４１
