series,prefecture,name,address
pripara,佐賀県,イオン江北,佐賀県杵島郡江北町山口１２２３ 玩具売場
pripara,佐賀県,モーリーファンタジー唐津,佐賀県唐津市鏡字立神４６７１ イオン２階
pripara,佐賀県,モーリーファンタジー佐賀大和,佐賀県佐賀市大和町大字尼寺３５３５番地 イオンモール２Ｆ
pripara,佐賀県,モーリーファンタジー佐賀,佐賀県佐賀市東与賀町大字下古賀字一本杉８７番地１
