series,prefecture,name,address,latitude,longitude
primagi,鹿児島県,THE 3RD PLANET ジャングルパーク鹿児島,鹿児島県鹿児島市与次郎1丁目11番1号 ﾌﾚｽﾎﾟｼﾞｬﾝｸﾞﾙﾊﾟｰｸ2階,31.570298,130.565050
primagi,鹿児島県,THE 3RD PLANET 国分,鹿児島県霧島市国分広瀬2丁目4番1号 ﾌﾚｽﾎﾟ国分,31.721947,130.756049
primagi,鹿児島県,タイトーFステーション 出水,鹿児島県出水市六月田町347 ﾆｼﾑﾀ出水店別棟,32.106140,130.344986
primagi,鹿児島県,ビックカメラ鹿児島中央,鹿児島県鹿児島市中央町1-1,31.584573,130.542754
primagi,鹿児島県,モーリーファンタジー姶良,鹿児島県姶良市西餅田264-1s外 ｲｵﾝｽﾀｲﾙ姶良店3F,31.732129,130.626356
primagi,鹿児島県,モーリーファンタジー鹿児島,鹿児島県鹿児島市東開町7 ｲｵﾝ鹿児島店3階,31.527222,130.536944
primagi,鹿児島県,モーリーファンタジー鹿児島鴨池,鹿児島県鹿児島市鴨池2-26-30 ｲｵﾝ鹿児島鴨池店2F,31.562701,130.549878
primagi,鹿児島県,モーリーファンタジー隼人国分,鹿児島県霧島市隼人町見次1229 ｲｵﾝ隼人国分店2階,31.738379,130.741992
