series,prefecture,name,address
prichan,兵庫県,ＭＥＧＡドン・キホーテ姫路広畑,兵庫県姫路市広畑夢前町１－１－１
prichan,兵庫県,アピナ姫路,兵庫県姫路市東郷町１４５４－３姫路リオス２Ｆ
prichan,兵庫県,アミパラ加古川,兵庫県加古川市尾上町今福７１－２
prichan,兵庫県,アル・クリオゲームコーナー,兵庫県淡路市志筑新島１０番地の３
prichan,兵庫県,アル・プラザあまがさき,兵庫県尼崎市潮江１－３－１　玩具売場
prichan,兵庫県,アルプラザつかしん,兵庫県尼崎市塚口本町４－８－１
prichan,兵庫県,イオン伊丹昆陽,兵庫県伊丹市池尻４－１－１　　イオン３Ｆ玩具売場
prichan,兵庫県,イオン加古川,兵庫県加古川市平岡町新在家６１５－１玩具売場
prichan,兵庫県,イオン加西北条,兵庫県加西市北条町北条３０８－１
prichan,兵庫県,イオン三田ウッディタウン,兵庫県三田市けやき台１－６－２玩具売場
prichan,兵庫県,イオン洲本,兵庫県洲本市塩屋１－１－８玩具売場
prichan,兵庫県,イオン神戸北,兵庫県神戸市北区上津台８－１－１玩具売場
prichan,兵庫県,イオン赤穂,兵庫県赤穂市中広字別所５５－３玩具売場
prichan,兵庫県,イオン猪名川,兵庫県川辺郡猪名川町猪名川町白金２－１玩具売場
prichan,兵庫県,イオン姫路,兵庫県姫路市増位本町２－１２－１０玩具売場
prichan,兵庫県,イオン姫路大津,兵庫県姫路市大津町２－５玩具売場
prichan,兵庫県,イオン明石,兵庫県明石市大久保町ゆりのき通３－３－１玩具売場
prichan,兵庫県,イトーヨーカドー加古川,兵庫県加古川市別府町緑町２玩具売場
prichan,兵庫県,イトーヨーカドー甲子園,兵庫県西宮市甲子園八番町１－１００玩具売場
prichan,兵庫県,イトーヨーカドー明石,兵庫県明石市二見町西二見１４５４玩具売場
prichan,兵庫県,エディオンＪＲ尼崎駅,兵庫県尼崎市潮江１－１－５０
prichan,兵庫県,エディオン垂水,兵庫県神戸市垂水区舞多聞東２丁目１－４５
prichan,兵庫県,エディオン太子,兵庫県揖保郡太子町東南５９８－１
prichan,兵庫県,カリヨンパークイオン伊丹昆陽,兵庫県伊丹市池尻４丁目１－１イオン伊丹昆陽ＳＣ内４Ｆ
prichan,兵庫県,キッズパーク西宮,兵庫県西宮市浜松原町２１－１マルナカ西宮店２Ｆ
prichan,兵庫県,ジョーシンつかしん,兵庫県尼崎市塚口本町４－８－１
prichan,兵庫県,セガつかしん,兵庫県尼崎市塚口本町４－８－１　つかしん内
prichan,兵庫県,セガフェニックスプラザ摩耶,兵庫県神戸市灘区味泥町６－１
prichan,兵庫県,セガららぽーと甲子園,兵庫県西宮市甲子園八番町１－１００　ららぽーと甲子園２Ｆ
prichan,兵庫県,セガワールドココエあまがさき,兵庫県尼崎市潮江１－３－１ココエあまがさき４Ｆ
prichan,兵庫県,セガ神戸ｕｍｉｅサウスモール,兵庫県神戸市中央区東川崎１－７－２
prichan,兵庫県,セガ明石,兵庫県明石市魚住町清水２４６４－１　ドライブインなかざわ
prichan,兵庫県,そごう西神４階玩具売場,兵庫県神戸市西区糀台５－９－４
prichan,兵庫県,タイトーＦステーションＨＡＴ神戸,兵庫県神戸市中央区脇浜海岸通２－２－２ブルメールＨＡＴ神戸２Ｆ
prichan,兵庫県,タイトーＦステーションイオン加古川,兵庫県加古川市平岡町新在家６１５－１イオン加古川店３Ｆ
prichan,兵庫県,タイトーＦステーション三宮西館,兵庫県神戸市中央区三宮町２－１１－１　三宮センタービル西館３階
prichan,兵庫県,タイトーＦステーション姫路,兵庫県姫路市駅前町２６９・２７０番地
prichan,兵庫県,タイトーステーション尼崎つかしん,兵庫県尼崎市塚口本町４－８－１ SCつかしん内東町北館３階
prichan,兵庫県,テクモピアフォーレ伊丹,兵庫県伊丹市藤木１－１－１イオンモール伊丹テラス３Ｆ
prichan,兵庫県,トイザらス明石,兵庫県明石市東仲ノ町６－１　アスピア明石南館３Ｆ
prichan,兵庫県,ニシダヤ丹波ゆめタウン,兵庫県丹波市氷上町本郷３００ゆめタウン１階
prichan,兵庫県,ハローズガーデン広畑,兵庫県姫路市広畑区夢前町１－１－１ＭＥＧＡドンキホーテ姫路広畑店１階
prichan,兵庫県,ハローズガーデン姫路,兵庫県姫路市増位本町２－１２－１０イオン姫路店２Ｆ
prichan,兵庫県,ハローズ夢前台,兵庫県姫路市上手野３１０－８
prichan,兵庫県,ふぇすたらんど広畑,兵庫県姫路市広畑区吾妻町３－２９－２マルナカ広畑店内
prichan,兵庫県,ふぇすたらんど小野,兵庫県小野市王子町８６８－１イオン小野店２Ｆ
prichan,兵庫県,ふぇすたらんど土山,兵庫県明石市魚住町清水字舞々２２０８－１イオン土山店内
prichan,兵庫県,プリズムストーン 神戸,兵庫県神戸市中央区東川崎町1-7-2 umie NORTH MALL内 6F アニメガ×ソフマップ　神戸ハーバーランド店内
prichan,兵庫県,ペリカン西神戸,兵庫県神戸市西区竜が岡１－２１－１カナート西神戸内２Ｆ　玩具売場
prichan,兵庫県,ペリカン姫路,兵庫県姫路市神子岡前３－１２－１７ゆめタイウン４Ｆ
prichan,兵庫県,ホムスタ加古川,兵庫県加古川市尾上町安田３５１番メガコート２Ｆ
prichan,兵庫県,ホムスタ玉津,兵庫県神戸市西区丸塚２－９－１８メガパレス２Ｆ
prichan,兵庫県,モーリーファンタジージェームス山,兵庫県神戸市垂水区青山台７－７－１　イオン１Ｆ
prichan,兵庫県,モーリーファンタジー伊丹,兵庫県伊丹市藤ノ木１－１－１イオン３Ｆ
prichan,兵庫県,モーリーファンタジー伊丹昆陽,兵庫県伊丹市池尻４－１－１　イオン３Ｆ
prichan,兵庫県,モーリーファンタジー加西北条,兵庫県加西市北条町北条３０８－１イオン２Ｆ
prichan,兵庫県,モーリーファンタジー高砂,兵庫県高砂市緑丘２丁目１－４０
prichan,兵庫県,モーリーファンタジー三木,兵庫県三木市大村字砂１６３イオン３Ｆ
prichan,兵庫県,モーリーファンタジー三木青山,兵庫県三木市志染町青山３－９イオン三木青山２Ｆ
prichan,兵庫県,モーリーファンタジー山崎,兵庫県宍粟市山崎町中井字城下１０イオン３Ｆ
prichan,兵庫県,モーリーファンタジー篠山,兵庫県篠山市杉２６５－１
prichan,兵庫県,モーリーファンタジー社,兵庫県加東市社１１２６－１イオン２Ｆ
prichan,兵庫県,モーリーファンタジー洲本,兵庫県洲本市塩屋１－１－８イオン２Ｆ
prichan,兵庫県,モーリーファンタジー神戸北,兵庫県神戸市北区上津台８－１－１　イオン３Ｆ
prichan,兵庫県,モーリーファンタジー西宮,兵庫県西宮市林田町２－２４イオン２Ｆ
prichan,兵庫県,モーリーファンタジー西神中央,兵庫県神戸市西区糀台５－３－４
