series,prefecture,name,address,latitude,longitude
primagi,山梨県,アミュージアム河口湖,山梨県南都留郡富士河口湖町船津2986河口湖ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰBELL3F,35.490001,138.763737
primagi,山梨県,アミュージアム南アルプス,山梨県南アルプス市小笠原1423-1ｽｰﾊﾟｰｾﾝﾀｰﾄﾗｲｱﾙ南ｱﾙﾌﾟｽ店1F,35.618006,138.466790
primagi,山梨県,イトーヨーカドー甲府昭和,山梨県中巨摩郡昭和町西条13-1,35.639616,138.543952
primagi,山梨県,タイトーFステーション ラザウォーク甲斐双葉,山梨県甲斐市志田字柿木616-1,35.687745,138.482474
primagi,山梨県,プラサカプコン甲府,山梨県中巨摩郡昭和町西条字北河原3717,35.638619,138.541234
primagi,山梨県,モーリーファンタジービバモール甲斐敷島,山梨県甲斐市中下条2000--1 ﾋﾞﾊﾞﾓｰﾙ甲斐敷島店2F,35.679269,138.534730
primagi,山梨県,モーリーファンタジー甲府昭和,山梨県中巨摩郡昭和町飯喰1505-1 ｲｵﾝ3階,35.623317,138.527159
primagi,山梨県,モーリーファンタジー石和,山梨県笛吹市石和町駅前16-1 ｲｵﾝ3F,35.656273,138.635183
primagi,山梨県,ヨドバシカメラマルチメディア甲府,山梨県甲府市丸の内1-3-3,35.666103,138.569464
