key,prefecture,name,address
chiba_0,千葉県,タイトーステーション　旭サンモール店,千葉県旭市イ－２６７６－１　サンモール３Ｆ
chiba_1,千葉県,カインズホーム旭飯岡,千葉県旭市三川字犬林セの４３３４－１
chiba_2,千葉県,セガワールド旭,千葉県旭市二３１５０－１
chiba_3,千葉県,イオン千葉ニュータウン,千葉県印西市中央北３－１－１玩具売場
chiba_4,千葉県,ゲームランド千葉ニュータウン,千葉県印西市中央北３－２ イオンモール千葉ニュータウンモールシネマスポーツ棟2F
chiba_5,千葉県,モーリーファンタジー千葉ニュ－タウン,千葉県印西市中央北３丁目１番１イオン３Ｆ
chiba_6,千葉県,スコナランド酒々井,千葉県印旛郡酒々井町本佐倉４５７－２トライアル酒々井店２Ｆ
chiba_7,千葉県,イオン新浦安,千葉県浦安市入船１－４－１　玩具売場
chiba_8,千葉県,宝島新浦安,千葉県浦安市入船１－４－１イオン新浦安店４Ｆ
chiba_9,千葉県,ＮＩＣＯＰＡ＆ｎｉｃｏｇｒｏｕｎｄ新浦安,千葉県浦安市明海４－１－１ニューコースト新浦安３Ｆ
chiba_10,千葉県,イトーヨーカドー我孫子,千葉県我孫子市我孫子４－１１－１玩具売場
chiba_11,千葉県,セガ我孫子,千葉県我孫子市柴崎字天王台　４７－１
chiba_12,千葉県,にこぱアクロスモール新鎌ヶ谷店,千葉県鎌ケ谷市新鎌ヶ谷２－１２－１　アクロスモール新鎌ヶ谷２Ｆ
chiba_13,千葉県,イオン鎌ケ谷,千葉県鎌ケ谷市新鎌ケ谷２－７－１　イオン玩具売場２Ｆ
chiba_14,千葉県,モーリーファンタジー鎌ヶ谷,千葉県鎌ヶ谷市新鎌ヶ谷２丁目７番１号イオン２Ｆ
chiba_15,千葉県,モーリーファンタジー館山,千葉県館山市八幡５４５－１イオン１Ｆ
chiba_16,千葉県,イオン館山,千葉県館山市八幡５４５－１玩具売場
chiba_17,千葉県,イオン臼井,千葉県佐倉市王子台１－２３玩具売場
chiba_18,千葉県,イオンユーカリが丘,千葉県佐倉市西ユーカリが丘6丁目12番地の3
chiba_19,千葉県,モーリーファンタジーユーカリが丘,千葉県佐倉市西ユーカリが丘6丁目12番地の3
chiba_20,千葉県,メルヘンランドアメリー大網,千葉県山武郡大網白里町みやこ野１－１－１大網白里アメリー３階
chiba_21,千葉県,ＭＥＧＡドン・キホーテラパーク成東,千葉県山武市成東1808-1
chiba_22,千葉県,レジャーレンド成東,千葉県山武市姫島１１１－１
chiba_23,千葉県,宝島四街道,千葉県四街道市めいわ２－１－１ＭＥＧＡドン・キホーテ２Ｆ
chiba_24,千葉県,イトーヨーカドー四街道,千葉県四街道市中央５番地玩具売場
chiba_25,千葉県,プラサカプコンちはら台,千葉県市原市ちはら台西３－４　ショッピングモールｕｎｉｍｏちはら台２Ｆ
chiba_26,千葉県,イトーヨーカドーアリオ市原,千葉県市原市更級４-３-２
chiba_27,千葉県,トムソーヤの仲間たちアリオ市原,千葉県市原市更級４－３－２アリオ内２階
chiba_28,千葉県,こころっこ姉崎,千葉県市原市姉崎６４５－１イトーヨーカドー姉崎店内３階
chiba_29,千葉県,イトーヨーカドー姉崎,千葉県市原市姉崎６４５－１玩具売場
chiba_30,千葉県,アピタ市原,千葉県市原市青柳北１－１　玩具売場
chiba_31,千葉県,ハローズガーデン市原,千葉県市原市青柳北1-1アピタ市原店2階
chiba_32,千葉県,ダイエー市川コルトンプラザ,千葉県市川市鬼高１－１－１
chiba_33,千葉県,トイザらス市川,千葉県市川市鬼高１－１－１　ニッケコルトンプラザイースト館２Ｆ
chiba_34,千葉県,西友行徳,千葉県市川市行徳駅前１－１９－１
chiba_35,千葉県,アミューズメントエース市川,千葉県市川市市川1-9-11　サン市川ハイツ１Ｆ
chiba_36,千葉県,モーリーファンタジー南行徳,千葉県市川市南行徳２－２０－２５
chiba_37,千葉県,タイトーＦステーション　イオン市川妙典店,千葉県市川市妙典４丁目１番１号　イオン市川妙典店２番街２階
chiba_38,千葉県,モーリーファンタジー市川妙典,千葉県市川市妙典５－３－１　イオン３Ｆ
chiba_39,千葉県,イオン市川妙典,千葉県市川市妙典５－３－１玩具売場
