series,prefecture,name,address,latitude,longitude,group
primagi,愛知県,アミュージアム津島,愛知県津島市大字津島字北新開351番地ﾖｼﾂﾞﾔ津島本店ｼﾈﾏ館2F,35.175432,136.747136,1
primagi,愛知県,アミューズファクトリー常滑,愛知県常滑市りんくう町二丁目20番3 ｲｵﾝﾓｰﾙ常滑2階,34.882127,136.826363,1
primagi,愛知県,イオン春日井 3Fキッズインタイトー,愛知県春日井市柏井町4丁目17番地 ｲｵﾝ春日井店3Fｹﾞｰﾑｺｰﾅｰ,35.238021,136.962444,1
primagi,愛知県,イトーヨーカドー安城,愛知県安城市住吉町3-1-8,34.985149,137.083549,1
primagi,愛知県,イトーヨーカドー知多,愛知県知多市新知東町1-10-1,34.981489,136.866924,1
primagi,愛知県,イトーヨーカドー尾張旭,愛知県尾張旭市南原山町石原116-4,35.212497,137.051707,1
primagi,愛知県,カーニバルシードーム,愛知県西尾市上町南又七山35-2,34.872829,137.045607,1
primagi,愛知県,カラフルパーク有松,愛知県名古屋市緑区鳴海町字有松裏200番地 ｲｵﾝﾀｳﾝ有松1F,35.067436,136.972997,1
primagi,愛知県,ゲームランド岡崎,愛知県岡崎市戸崎町字外山38-5 ｲｵﾝﾓｰﾙ岡崎ｼﾈｺﾝ棟3F,34.937085,137.164565,1
primagi,愛知県,ソユープレイランドソピア 安城,愛知県安城市住吉町三丁目1番8号ｲﾄｰﾖｰｶﾄﾞｰ安城店2F,34.984806,137.083168,1
primagi,愛知県,タイトーステーション パールシティ稲沢,愛知県稲沢市井之口大坪町80-1 ﾊﾟｰﾙｼﾃｨ2F,35.237482,136.818339,1
primagi,愛知県,タイトーステーション 大須,愛知県名古屋市中区大須3-20-7,35.159680,136.904802,2
primagi,愛知県,タイトーステーション 弥富,愛知県弥富市五明蒲原1371-4,35.114272,136.718955,1
primagi,愛知県,タイトーステーションフェドラ大須,愛知県名古屋市中区大須3-30-31 萬松寺駐車場ﾋﾞﾙ1階･2階,35.159419,136.905414,2
primagi,愛知県,タイトーステーション豊田GAZA,愛知県豊田市喜多町1丁目140番地,35.087933,137.157385,1
primagi,愛知県,トイザらス西春日井,愛知県西春日井郡豊山町大字豊場字大山139-17,35.250261,136.906992,1
primagi,愛知県,トイザらス名古屋中川,愛知県名古屋市中川区新家1-2421ｱｽﾞﾊﾟｰｸ2F,35.157083,136.806281,1
primagi,愛知県,ハローズガーデン ワンダーフォレスト江南西,愛知県江南市松竹町上野205 VIAMALLｱﾋﾟﾀ江南西店2F,35.343146,136.855164,1
primagi,愛知県,ハローズガーデン安城南,愛知県安城市桜井町貝戸尻60 ｱﾋﾟﾀ安城南店2F,34.920238,137.087584,1
primagi,愛知県,ビックカメラプライムツリー赤池,愛知県日進市赤池町箕ﾉ手1番3階,35.119015,137.020377,1
primagi,愛知県,ビックカメラ名古屋JRゲートタワー,愛知県名古屋市中村区名駅1-1-39.10階,35.170616,136.882832,1
primagi,愛知県,ビックカメラ名古屋駅西,愛知県名古屋市中村区椿町6-9,35.170302,136.879560,1
primagi,愛知県,ファミリーアミューズメント新城,愛知県新城市宮ﾉ後68 ﾋﾟｱｺﾞ新城店2F,34.903486,137.495100,1
primagi,愛知県,ファミリーランド ドリーム,愛知県田原市田原町南新地76-1,34.672355,137.274535,1
primagi,愛知県,プラサカプコン稲沢,愛知県稲沢市長野7丁目1番2 ﾘｰﾌｳｫｰｸ稲沢2F,35.259125,136.819367,1
primagi,愛知県,プラサカプコン徳重,愛知県名古屋市緑区鳴海町字徳重18番地44 ﾋﾙｽﾞｳｫｰｸ徳重ﾞｶﾞｰﾃﾞﾝｽﾞ棟2F,35.088398,137.001162,1
primagi,愛知県,モーリーファンタジーf新瑞橋,愛知県名古屋市南区菊住1-7-10 ｲｵﾝ新瑞橋店3階,35.114758,136.935923,1
primagi,愛知県,モーリーファンタジーｔ-FACE,愛知県豊田市西町6-85-1 t-FACE A館　８階,35.086903,137.154927,2
primagi,愛知県,モーリーファンタジーナゴヤドーム前,愛知県名古屋市東区矢田南4-102-3 ｲｵﾝ3階,35.188883,136.944693,1
primagi,愛知県,モーリーファンタジービバホーム一宮,愛知県一宮市羽衣2丁目5−番2号 ビバホーム一宮店内,35.305077,136.812269,1
primagi,愛知県,モーリーファンタジーメガドンキ大和,愛知県一宮市大和町毛受字一本松19 ﾒｶﾞﾄﾞﾝｷUNY一宮大和店2F,35.296765,136.783073,1
primagi,愛知県,モーリーファンタジーワンダーシティ,愛知県名古屋市西区二方町40 ｲｵﾝﾜﾝﾀﾞｰｼﾃｨ店3階,35.225921,136.884280,1
primagi,愛知県,モーリーファンタジー岡崎,愛知県岡崎市上六名町字宮前1 ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰｺﾑﾀｳﾝ1F,34.951211,137.156036,1
primagi,愛知県,モーリーファンタジー岡崎南,愛知県岡崎市戸崎町字ばら山1-1 ｲｵﾝ岡崎南店3階,34.938966,137.164755,1
primagi,愛知県,モーリーファンタジー三好,愛知県みよし市三好町青木91 ｲｵﾝ三好店2階,35.092288,137.079540,1
primagi,愛知県,モーリーファンタジー守山,愛知県名古屋市守山区笹ヶ根3-1228 ｲｵﾝ守山店2階,35.234952,137.003892,1
primagi,愛知県,モーリーファンタジー春日井,愛知県春日井市柏井町4-17 ｲｵﾝ春日井店4階,35.238021,136.962444,1
primagi,愛知県,モーリーファンタジー常滑,愛知県常滑市りんくう町2-20-3 ｲｵﾝｽﾀｲﾙ常滑2F,34.880333,136.826609,1
primagi,愛知県,モーリーファンタジー新豊川,愛知県豊川市白鳥町兎足1-16,34.828128,137.384977,1
primagi,愛知県,モーリーファンタジー瀬戸みずの,愛知県瀬戸市みずの坂2-253 ｲｵﾝ瀬戸みずの店2階,35.243042,137.067533,1
primagi,愛知県,モーリーファンタジー大高,愛知県名古屋市緑区南大高2-450 ｲｵﾝ大高店3階,35.051976,136.948162,1
primagi,愛知県,モーリーファンタジー長久手,愛知県長久手市長久手中央土地区画整理地5､10､11街区 ｲｵﾝ3階,35.184115,137.048533,1
primagi,愛知県,モーリーファンタジー東浦,愛知県知多郡東浦町大字緒川字旭13-2 ｲｵﾝ東浦店1階,34.978850,136.974141,1
primagi,愛知県,モーリーファンタジー熱田,愛知県名古屋市熱田区六野一-2-11 ｲｵﾝ熱田店2階,35.137187,136.908907,1
primagi,愛知県,モーリーファンタジー半田,愛知県半田市有楽町8-7 ｲｵﾝ半田店2階,34.869337,136.917943,1
primagi,愛知県,モーリーファンタジー扶桑,愛知県丹羽郡扶桑町大字南山名字高塚5-1 ｲｵﾝ扶桑店2階,35.361248,136.899842,1
primagi,愛知県,モーリーファンタジー豊橋南,愛知県豊橋市野依町字落合1-12 ｲｵﾝ豊橋南店2階,34.709708,137.388251,1
