series,prefecture,name,address,latitude,longitude
primagi,埼玉県,タイトーステーション 所沢,埼玉県所沢市日吉町3番7号,35.788089,139.472427
primagi,埼玉県,タイトーステーション 大宮,埼玉県さいたま市大宮区大門町一丁目1番地,35.905797,139.625244
primagi,埼玉県,タイトーステーション 和光,埼玉県和光市丸山台1-4-5,35.786645,139.613824
primagi,埼玉県,テクモピア川越,埼玉県川越市脇田町4-2 ドン・キホーテ川越東口店 3階,35.909226,139.482990
primagi,埼玉県,テクモピア南越谷,埼玉県越谷市南越谷1-15-1 ﾗｸｰﾝ南越谷2F,35.875013,139.793168
primagi,埼玉県,トイザらス岩槻,埼玉県さいたま市岩槻区城町2-6-28,35.948046,139.714085
primagi,埼玉県,トイザらス熊谷,埼玉県熊谷市代1067,36.174340,139.369328
primagi,埼玉県,トイザらス所沢,埼玉県所沢市北原町1404,35.809482,139.480390
primagi,埼玉県,トイザらス新座,埼玉県新座市野火止5-2-60ﾗ･ｳﾞｨﾆｭ2F,35.803148,139.558002
primagi,埼玉県,ハローズガーデン ワカバウォーク,埼玉県鶴ヶ島市富士見1-2-1 ﾜｶﾊﾞｳｫｰｸ2F,35.949398,139.411195
primagi,埼玉県,ハローズガーデン吹上,埼玉県鴻巣市袋字道上90-1 FUJIMALL吹上店2F,36.096409,139.465939
primagi,埼玉県,ハローズガーデン本庄,埼玉県本庄市南1-2-10 ｱﾋﾟﾀ本庄店1F,36.237065,139.182563
primagi,埼玉県,ビックカメラ大宮西口そごう,埼玉県さいたま市大宮区桜木町1-8-4 そごう大宮店ﾊﾟｰｷﾝｸﾞ館2F,35.904402,139.620983
primagi,埼玉県,プラサカプコン羽生,埼玉県羽生市川崎2-281-3 ｲｵﾝﾓｰﾙ羽生2F,36.142677,139.542133
primagi,埼玉県,プリモピア 鴻巣,埼玉県鴻巣市北新宿225-1 ｳﾆｸｽ鴻巣,36.112575,139.439636
primagi,埼玉県,プレイランド イオン北浦和,埼玉県さいたま市浦和区常盤10-20-29 ｲｵﾝ北浦和店3階,35.871522,139.639102
primagi,埼玉県,プレビALCo越谷ショッピングスクエア,埼玉県越谷市越谷1-16-6 ALCo越谷ｼｮｯﾋﾟﾝｸﾞｽｸｴｱ内B1Fﾌﾟﾚﾋﾞﾌﾟﾚｲﾗﾝﾄﾞ,35.887039,139.788026
primagi,埼玉県,モーリーファンタジービバモール東松山,埼玉県東松山市神明町2-11-6 ﾋﾞﾊﾞﾓｰﾙ東松山店2F,36.030487,139.404386
primagi,埼玉県,モーリーファンタジービバモール蕨錦町,埼玉県蕨市錦町1-12-1 ﾋﾞﾊﾞﾓｰﾙ蕨錦町,35.821684,139.678042
primagi,埼玉県,モーリーファンタジーふじみ野,埼玉県ふじみ野市福岡二-1-6 ｲｵﾝﾀｳﾝふじみ野3階,35.880606,139.521839
primagi,埼玉県,モーリーファンタジーレイクタウン,埼玉県越谷市ﾚｲｸﾀｳﾝ3-1-1 ｲｵﾝﾚｲｸﾀｳﾝmori3F,35.882039,139.828022
primagi,埼玉県,モーリーファンタジー羽生,埼玉県羽生市川崎2-281-3 ｲｵﾝ羽生店3階,36.142677,139.542133
primagi,埼玉県,モーリーファンタジー浦和美園,埼玉県さいたま市緑区美園5-50-1 ｲｵﾝ浦和美園店3階,35.890875,139.731249
primagi,埼玉県,モーリーファンタジー狭山,埼玉県狭山市上奥富1126-1 ｲｵﾝ狭山店2階,35.867979,139.410428
primagi,埼玉県,モーリーファンタジー春日部,埼玉県春日部市下柳420-1 ｲｵﾝ3F,35.988009,139.788773
primagi,埼玉県,モーリーファンタジー上尾,埼玉県上尾市愛宕三－８－１イオンモール上尾２階,35.964562,139.599903
primagi,埼玉県,モーリーファンタジー上里,埼玉県児玉郡上里町大字金久保字蓮山359-1 ﾍﾞﾙｸ上里SC2階,36.261602,139.135558
primagi,埼玉県,モーリーファンタジー川口,埼玉県川口市安行領根岸3180 ｲｵﾝﾓｰﾙ川口,35.837702,139.723339
primagi,埼玉県,モーリーファンタジー川口前川,埼玉県川口市前川1-1-11 ｲｵﾝ川口前川店3階,35.834167,139.707222
primagi,埼玉県,モーリーファンタジー草加マルイ,埼玉県草加市高砂2-9-1 草加ﾏﾙｲ,35.828728,139.804736
primagi,埼玉県,モーリーファンタジー大井,埼玉県ふじみ野市ふじみ野1-2-1 ｲｵﾝ大井店3階,35.859853,139.514379
primagi,埼玉県,モーリーファンタジー大宮,埼玉県さいたま市北区櫛引町2-574-1 ｲｵﾝ大宮店3階,35.923252,139.609671
primagi,埼玉県,モーリーファンタジー入間,埼玉県入間市上藤沢462-1 ｲｵﾝ入間店2階,35.821876,139.394848
primagi,埼玉県,モーリーファンタジー北戸田,埼玉県戸田市美女木東1-3-1 ｲｵﾝ北戸田店2階,35.826854,139.652054
primagi,埼玉県,モーリーファンタジー本庄中央,埼玉県本庄市中央2-4 ﾋﾞﾊﾞﾓｰﾙ本庄中央店2F,36.243342,139.186736
primagi,埼玉県,モーリーファンタジー与野,埼玉県さいたま市中央区本町西5-2-9 ｲｵﾝ与野店3階,35.890174,139.615128
primagi,埼玉県,ヨドバシカメラマルチメディアさいたま新都心駅前,埼玉県さいたま市大宮区吉敷町4-263-6 ｺｸｰﾝ3B1,35.896229,139.634740
primagi,埼玉県,ラウンドワンスタジアムららぽーと新三郷,埼玉県三郷市新三郷ららｼﾃｨ3丁目1-1 ららぽｰと新三郷2階,35.859219,139.865667
primagi,埼玉県,ラウンドワンスタジアム上尾,埼玉県上尾市大字平塚917番地1,35.985917,139.607952
primagi,埼玉県,ラウンドワンスタジアム朝霞,埼玉県朝霞市膝折町2丁目16-10,35.790278,139.579596
primagi,埼玉県,ラクガキ王国 三郷,埼玉県三郷市天神2丁目22番地 ｲﾄｰﾖｰｶﾄﾞｰ三郷店2F,35.843157,139.854343
primagi,埼玉県,レジャーランド春日部,埼玉県春日部市大字増富字谷際163-1,35.975262,139.752313
primagi,埼玉県,西友小手指,埼玉県所沢市小手指町1-25-8,35.802805,139.439754
primagi,埼玉県,宝島浦和美園,埼玉県さいたま市緑区美園5-50-1ｲｵﾝﾓｰﾙ浦和美園2F,35.890875,139.731249
primagi,埼玉県,宝島蓮田,埼玉県蓮田市東4-5-13MEGAﾄﾞﾝｷﾎｰﾃ蓮田2階,35.980123,139.657581
