series,prefecture,name,address,latitude,longitude,group
primagi,奈良県,namcoトナリエ大和高田店,奈良県大和高田市幸町3-18ﾄﾅﾘｴ大和高田店3F ﾄﾅﾘｴ大和高田店3F,34.518753,135.743842,1
primagi,奈良県,ソユーゲームフィールド 奈良橿原,奈良県橿原市曲川町七丁目20番1ｲｵﾝﾓｰﾙ橿原3F,34.506117,135.763057,1
primagi,奈良県,モーリーファンタジー橿原,奈良県橿原市曲川町7-20-1 ｲｵﾝ橿原店2階,34.506117,135.763057,1
primagi,奈良県,モーリーファンタジー桜井,奈良県桜井市上之庄278-1 ｲｵﾝ桜井店2階,34.521789,135.836725,1
primagi,奈良県,モーリーファンタジー大和郡山,奈良県大和郡山市下三橋741 ｲｵﾝ大和郡山店3階,34.651129,135.802174,1
primagi,奈良県,モーリーファンタジー天理,奈良県天理市東井戸堂町381 ｲｵﾝSC天理店1階,34.590697,135.824859,1
primagi,奈良県,モーリーファンタジー登美ヶ丘,奈良県生駒市鹿畑町3027 ｲｵﾝ登美ヶ丘店2階,34.725841,135.750470,1
primagi,奈良県,ラウンドワンスタジアム奈良ミ・ナーラ,奈良県奈良市二条大路南1-3-1 奈良ﾐ･ﾅｰﾗ5階,34.685216,135.802181,1
primagi,奈良県,ラスパ西大和店ゲームコーナー,奈良県北葛城郡上牧町ささゆり台一丁目1番1号ﾗｽﾊﾟ西大和店2階,34.566484,135.720755,1
