series,prefecture,name,address
prichan,島根県,ｙｏｕｍｅＣＩＲＣＵＳ出雲,島根県出雲市大塚町６５０－１ゆめタウン出雲東館３Ｆ
prichan,島根県,イオン松江,島根県松江市東朝日町１５１玩具売場
prichan,島根県,セガ松江,島根県松江市嫁島町１２－１５
prichan,島根県,ペリカン益田,島根県益田市高津　７－２１－１２．　ゆめタウン益田内２Ｆ
prichan,島根県,ペリカン浜田,島根県浜田市港町２２７－１
prichan,島根県,モーリーファンタジー江津,島根県江津市嘉久志町２３０６番地３０ショッピングタウングリーンモール２階
