series,prefecture,name,address,latitude,longitude,group
primagi,鳥取県,GiGO米子,鳥取県米子市両三柳2778-2,35.459902,133.322158,1
primagi,鳥取県,PALO境港,鳥取県境港市竹内団地81-3,35.522046,133.252135,1
primagi,鳥取県,PALO鳥取,鳥取県鳥取市天神町1 ｲｵﾝ鳥取店2階,35.493488,134.221981,1
primagi,鳥取県,トイザらス鳥取,鳥取県鳥取市南隈541 ﾄﾘﾆﾃｨｰﾓｰﾙBｿﾞｰﾝ2F,35.521464,134.200903,1
primagi,鳥取県,モーリーファンタジー鳥取北,鳥取県鳥取市晩稲348 ｲｵﾝ鳥取北店2階,35.524656,134.201383,1
primagi,鳥取県,モーリーファンタジー日吉津,鳥取県西伯郡日吉津村日吉津1160-1 ｲｵﾝ日吉津店2階,35.445829,133.387240,1
primagi,鳥取県,モーリーファンタジー米子駅前,鳥取県米子市末広町311 ｲｵﾝ米子駅前店3階,35.422721,133.332936,1
